Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
crossover_prob_0.6,LetterC.col,1,0.0010524129867553712,0.10624980926513672,200.0,200.0,2,0.11031036376953125,200.0
crossover_prob_0.6,LetterC.col,2,0.0010924029350280761,0.11124014854431152,200.0,200.0,2,0.11031036376953125,200.0
crossover_prob_0.6,LetterC.col,3,0.0010658979415893554,0.10859227180480957,200.0,200.0,2,0.11031036376953125,200.0
crossover_prob_0.6,LetterC.col,4,0.0010271072387695312,0.10471177101135254,200.0,200.0,2,0.11031036376953125,200.0
crossover_prob_0.6,LetterC.col,5,0.001096799373626709,0.11067867279052734,200.0,200.0,2,0.11031036376953125,200.0
crossover_prob_0.6,LetterC.col,6,0.0011927652359008788,0.1212766170501709,200.0,200.0,2,0.11031036376953125,200.0
crossover_prob_0.6,LetterC.col,7,0.001019742488861084,0.1039729118347168,200.0,200.0,2,0.11031036376953125,200.0
crossover_prob_0.6,LetterC.col,8,0.001042943000793457,0.10647368431091309,200.0,200.0,2,0.11031036376953125,200.0
crossover_prob_0.6,LetterC.col,9,0.0011264538764953612,0.11364531517028809,200.0,200.0,2,0.11031036376953125,200.0
crossover_prob_0.6,LetterC.col,10,0.0011125993728637695,0.11626243591308594,200.0,200.0,2,0.11031036376953125,200.0
